8.420122912881998e-5,6.736098330305598e-6,0.0,0.07107729908436511,0.005686183926749209,0.0
8.682286299374431e-15,0.00018515127858561212,0.00018515127858456613,0.07458682197069827,0.00597359705441382,6.651296757977389e-6
1.776644276837935e-15,0.00035706607048994137,0.00035706606906113974,0.07731207746609464,0.0062079254176870165,2.2959220442620895e-5
1.2276567439765584e-15,0.0005207206251212406,0.0005207206232234448,0.07953672737694,0.00640896564636594,4.60274548838984e-5
1.2466373058534161e-15,0.0006784408835478465,0.0006784408825431403,0.08141987485712025,0.006587924917755351,7.433492613041351e-5
1.4923387923058916e-15,0.0008316046929271638,0.0008316046929270466,0.0830516576633099,0.006751065575211606,0.00010693297734230203
1.9355699028577047e-15,0.000981113443320948,0.000981113443320793,0.08448894665661952,0.006902285220043379,0.000143169507692881
2.6161781318580512e-15,0.0011275980154194724,0.0011275980154192631,0.08577030659013732,0.007044191211797061,0.0001825667065381477
3.6118051772054065e-15,0.0012715218975398142,0.0012715218975395252,0.08692328822331435,0.0071786212122906,0.00022475817721265618
5.036587397623182e-15,0.0014132384430286054,0.0014132384430282025,0.08796836706698548,0.007306922616321315,0.00026945327424907084
7.048157466428499e-15,0.0015530249824595686,0.0015530249824590048,0.08892124089644049,0.007430114560044205,0.0003164153119714768
9.859081671973256e-15,0.0016911043380103726,0.0016911043380095838,0.08979425049772302,0.007548987495100746,0.00036544747920904053
1.3752174854318194e-14,0.0018276590213292469,0.0018276590213281466,0.09059730050807571,0.007664167334112604,0.0004163833176339094
1.9100027881715438e-14,0.001962840957362528,0.001962840957361,0.09133847962603969,0.007776158391420136,0.00046908004571722615
2.638944202405154e-14,0.0020967783537108107,0.0020967783537086996,0.0920244919460621,0.007885373064756342,0.0005234137336435995
3.6251688669694614e-14,0.002229580682805946,0.002229580682803046,0.09266096520010259,0.007992152916728916,0.0005792757254682373
4.9499706596150125e-14,0.0023613423780003266,0.0023613423779963666,0.09325267623673852,0.008096784001304218,0.0006365699272740415
6.717354575815008e-14,0.0024921456299748816,0.002492145629969508,0.09380371933836164,0.008199508234319518,0.0006952107123088341
9.059557907469646e-14,0.00262206253925679,0.0026220625392495422,0.09431763412260122,0.008300531980251692,0.0007551212756405446
1.2143723813389604e-13,0.0027511567985717446,0.0027511567985620297,0.09479750427348578,0.008400032639370454,0.0008162323228176944
1.6179928892158849e-13,0.002879485025718021,0.0028794850257050767,0.09524603483082893,0.008498163772075485,0.0008784810110557608
2.1430795259110932e-13,0.0030070978325070228,0.003007097832489878,0.09566561345959994,0.008595059135534428,0.0009418100843255799
2.822294965896867e-13,0.0031340406915065944,0.003134040691484016,0.09605835957343091,0.008690835899621116,0.0010061671594110474
3.6960627570764044e-13,0.003260354645869098,0.003260354645839529,0.09642616412679154,0.008785597235370831,0.001071504130990417
4.814175933762458e-13,0.003386076895948385,0.0033860768959098715,0.096770722151442,0.008879434417886826,0.0011377766716266055
